title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
"Všeobecná ambulancia pre deti a dorast, MUDr. Ľubomíra Šebová, Trstená, (Hornooravská nemocnica s poliklinikou Trstená)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-lubomira-sebova-trstena-hornooravska-nemocnica-s-poliklinikou-trstena.html?page_id=130695, Všeobecná starostlivosť o deti a dorast,Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, Trstená, (MUDr. ŠTEVULIAKOVÁ,  s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-trstena-mudr.-stevuliakova.html?page_id=120464, Všeobecná starostlivosť o deti a dorast,Žilinský,Tvrdošín,1,7,69
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, MUDr. Andrea Klabníková, Tvrdošín, (Oralek, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-mudr.-andrea-klabnikova-tvrdosin-oralek.html?page_id=105699," Pediatrická gastroenterológia, hepatológia a výživa, Dorastové lekárstvo",Žilinský,Tvrdošín,1,7,69
"Ambulancia pediatrickej nefrológie, MUDr. Daniela Kubešová, Trstená, (Hornooravská nemocnica s poliklinikou Trstená)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/ambulancia-pediatrickej-nefrologie-mudr.-daniela-kubesova-trstena-hornooravska-nemocnica-s-poliklinikou-trstena.html?page_id=77718, Pediatrická nefrológia,Žilinský,Tvrdošín,1,7,69
"Pediatrická ambulancia, MUDr. Ivana Matejková, Trstená, (Hornooravská nemocnica s poliklinikou Trstená)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/pediatricka-ambulancia-mudr.-ivana-matejkova-trstena-hornooravska-nemocnica-s-poliklinikou-trstena.html?page_id=76591, Pediatria,Žilinský,Tvrdošín,1,7,69
"Ambulancia pediatrickej urológie, Trstená, (Urológia Orava, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/ambulancia-pediatrickej-urologie-trstena-urologia-orava.html?page_id=75195, Pediatrická urológia,Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, Trstená, (MUDr. Mária Abaffyová)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-trstena-mudr.-maria-abaffyova.html?page_id=74141, Všeobecná starostlivosť o deti a dorast,Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, Zuberec, (B.B. MED, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-zuberec-b.b.-med.html?page_id=73744," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Tvrdošín,1,7,69
"Ambulancia pediatrickej kardiológie, MUDr. Silvia Miková, Trstená, (Hornooravská nemocnica s poliklinikou Trstená)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/ambulancia-pediatrickej-kardiologie-mudr.-silvia-mikova-trstena-hornooravska-nemocnica-s-poliklinikou-trstena.html?page_id=56719, Pediatrická kardiológia,Žilinský,Tvrdošín,1,7,69
"Ambulancia detskej psychiatrie, MUDr. Milan Spitka, Trstená, (Hornooravská nemocnica s poliklinikou Trstená)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/ambulancia-detskej-psychiatrie-mudr.-milan-spitka-trstena-hornooravska-nemocnica-s-poliklinikou-trstena.html?page_id=56707, Detská psychiatria,Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast MUDr. Ivana Matejková, Tvrdošín, (AMEDEA, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-ivana-matejkova-tvrdosin-amedea.html?page_id=56012," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, MUDr. Andrea Klabníková, Tvrdošín, (Oralek, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-andrea-klabnikova-tvrdosin-oralek.html?page_id=54384," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, Trstená, (MUDr. Štefánia Kolejáková)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-trstena-mudr.-stefania-kolejakova.html?page_id=54388, Všeobecná starostlivosť o deti a dorast,Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, Tvrdošín, (LENDOVA, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-tvrdosin-lendova.html?page_id=54261, Všeobecná starostlivosť o deti a dorast,Žilinský,Tvrdošín,1,7,69
"Všeobecná ambulancia pre deti a dorast, Nižná, (G.L., s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/tvrdosin/vseobecna-ambulancia-pre-deti-a-dorast-nizna-g.l..html?page_id=54254," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Tvrdošín,1,7,69
"Ambulancia rýchlej lekárskej pomoci, Vranov nad Topľou 1, (Záchranná služba Košice)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/ambulancia-rychlej-lekarskej-pomoci-vranov-nad-toplou-1-zachranna-sluzba-kosice.html?page_id=133091, Rýchla lekárska pomoc,Prešovský,Vranov nad Topľou,1,4,71
"Ambulancia rýchlej zdravotnej pomoci, Hanušovce nad Topľou, (Záchranná služba Košice)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/ambulancia-rychlej-zdravotnej-pomoci-hanusovce-nad-toplou-zachranna-sluzba-kosice.html?page_id=133086, Rýchla zdravotná pomoc,Prešovský,Vranov nad Topľou,1,4,71
"Ambulancia rýchlej zdravotnej pomoci, Vranov nad Topľou 2, (Záchranná služba Košice)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/ambulancia-rychlej-zdravotnej-pomoci-vranov-nad-toplou-2-zachranna-sluzba-kosice.html?page_id=133087, Rýchla zdravotná pomoc,Prešovský,Vranov nad Topľou,1,4,71
"Ambulancia rýchlej zdravotnej pomoci „S“, Vranov nad Topľou 3, (Záchranná služba Košice)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/ambulancia-rychlej-zdravotnej-pomoci-s-vranov-nad-toplou-3-zachranna-sluzba-kosice.html?page_id=132823, Rýchla zdravotná pomoc „S“,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (ZEMEDEA s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-zemedea.html?page_id=128408, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Bystré, (MUDr. Hulaj s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-bystre-mudr.-hulaj.html?page_id=128056, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Pediatrická ambulancia, Vranov nad Topľou, (Vranovská nemocnica, a.s.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/pediatricka-ambulancia-vranov-nad-toplou-vranovska-nemocnica-a.s.-1.html?page_id=120733, Pediatria,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (MUDr. Erika Komárová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-mudr.-erika-komarova.html?page_id=103298, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Nižný Hrabovec, (ZDRAVIE VT, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-nizny-hrabovec-zdravie-vt.html?page_id=100501, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Stacionár, pediatria, Vranov nad Topľou, (Vranovská nemocnica, a.s.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/stacionar-pediatria-vranov-nad-toplou-vranovska-nemocnica-a.s..html?page_id=100410, Pediatria,Prešovský,Vranov nad Topľou,1,4,71
"Ambulancia pediatrickej kardiológie, Vranov nad Topľou, (Vranovská nemocnica, a.s.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/ambulancia-pediatrickej-kardiologie-vranov-nad-toplou-vranovska-nemocnica-a.s..html?page_id=100393, Pediatrická kardiológia,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, MUDr. Igor Schneider , Vranov nad Topľou, (TANYA s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-igor-schneider-vranov-nad-toplou-tanya.html?page_id=100236, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (TADIAMED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-tadiamed.html?page_id=100224, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (PEDIA-COM s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-pedia-com.html?page_id=99731, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, MUDr. Jozef Gajdoš, Vranov nad Topľou, (PEDGAMED s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-jozef-gajdos-vranov-nad-toplou-pedgamed.html?page_id=99727, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Hanušovce nad Topľou, (MUDr. Natália Mikovčíková)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-hanusovce-nad-toplou-mudr.-natalia-mikovcikova.html?page_id=99234, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (MUDr. Mária Zelenayová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-mudr.-maria-zelenayova.html?page_id=99212, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, MUDr. Pánčiová Gabriela, Vranov nad Topľou, (MUDr. Gabriela Pančiová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-panciova-gabriela-vranov-nad-toplou-mudr.-gabriela-panciova.html?page_id=98939, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Ambulancia pediatrickej neurológie, Vranov nad Topľou, (MUDr. Anna Balaščáková)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/ambulancia-pediatrickej-neurologie-vranov-nad-toplou-mudr.-anna-balascakova.html?page_id=98809, Pediatrická neurológia,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (MUDr. Andrea Čákyová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-mudr.-andrea-cakyova.html?page_id=98796, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Soľ, (EVEM Pediatric s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-sol-evem-pediatric.html?page_id=97677, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (EVIKA spol. s  r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-evika-spol.-s-r.o..html?page_id=97679, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"EKO-MED s.r.o,  Všeobecná ambulancia pre deti a dorast, Hanušovce nad Topľou, (EKO-MED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/eko-med-s.r.o-vseobecna-ambulancia-pre-deti-a-dorast-hanusovce-nad-toplou-eko-med.html?page_id=97613, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (APOLONIA - centrum prevencie a liečby s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-apolonia-centrum-prevencie-a-liecby.html?page_id=97275, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Všeobecná ambulancia pre deti a dorast, Vranov nad Topľou, (APOLONIA - centrum prevencie a liečby s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/vranov-nad-toplou/vseobecna-ambulancia-pre-deti-a-dorast-vranov-nad-toplou-apolonia-centrum-prevencie-a-liecby-1.html?page_id=97274, Všeobecná starostlivosť o deti a dorast,Prešovský,Vranov nad Topľou,1,4,71
"Ambulancia rýchlej zdravotnej pomoci, Turčianske Teplice, (RZP, a.s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/turcianske-teplice/ambulancia-rychlej-zdravotnej-pomoci-turcianske-teplice-rzp-a.s..html?page_id=133069, Rýchla zdravotná pomoc,Žilinský,Turčianske Teplice,1,7,68
"Všeobecná ambulancia pre deti a dorast, Turčianske Teplice, (MUDr. Ľubica Mendelová)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/turcianske-teplice/vseobecna-ambulancia-pre-deti-a-dorast-turcianske-teplice-mudr.-lubica-mendelova.html?page_id=74225, Všeobecná starostlivosť o deti a dorast,Žilinský,Turčianske Teplice,1,7,68
"Všeobecná ambulancia pre deti a dorast, Turčianske Teplice, (KIDMED, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/turcianske-teplice/vseobecna-ambulancia-pre-deti-a-dorast-turcianske-teplice-kidmed-s.-r.-o..html?page_id=73875, Všeobecná starostlivosť o deti a dorast,Žilinský,Turčianske Teplice,1,7,68
"Ambulancia pre deti a dorast Turčianske Teplice, Mošovce, Mošovce, (MUDr. Ľubica Mendelová)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/turcianske-teplice/ambulancia-pre-deti-a-dorast-turcianske-teplice-mosovce-mosovce-mudr.-lubica-mendelova.html?page_id=66930, Všeobecná starostlivosť o deti a dorast,Žilinský,Turčianske Teplice,1,7,68
"Všeobecná ambulancia pre deti a dorast, MUDr. Mária Selecká, Prievidza, (MUDr. Mária Selecká)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-maria-selecka-prievidza-mudr.-maria-selecka.html?page_id=142066," Pediatria, Dorastové lekárstvo",Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej zdravotnej pomoci, Handlová, (RZP, a.s.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-zdravotnej-pomoci-handlova-rzp-a.s..html?page_id=134880, Rýchla zdravotná pomoc,Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej zdravotnej pomoci, Nitrianske Pravno, (RZP, a.s.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-zdravotnej-pomoci-nitrianske-pravno-rzp-a.s..html?page_id=134882, Rýchla zdravotná pomoc,Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej zdravotnej pomoci, Nitrianske Rudno, (RZP, a.s.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-zdravotnej-pomoci-nitrianske-rudno-rzp-a.s..html?page_id=134883, Rýchla zdravotná pomoc,Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej lekárskej pomoci, Nováky, (RZP, a.s.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-lekarskej-pomoci-novaky-rzp-a.s..html?page_id=134879, Rýchla lekárska pomoc,Trenčiansky,Prievidza,1,5,48
"Všeobecná ambulancia pre deti a dorast, MUDr. Mariem Mezgouová, Oslany, (MUDr. Mezgou s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-mariem-mezgouova-oslany-mudr.-mezgou.html?page_id=132895, Pediatria,Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej zdravotnej pomoci „S“, Prievidza 2, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-zdravotnej-pomoci-s-prievidza-2-zachranna-zdravotna-sluzba-bratislava.html?page_id=132813, Rýchla zdravotná pomoc „S“,Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej lekárskej pomoci, Bojnice, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-lekarskej-pomoci-bojnice-zachranna-zdravotna-sluzba-bratislava.html?page_id=132561, Rýchla lekárska pomoc,Trenčiansky,Prievidza,1,5,48
"Ambulancia rýchlej zdravotnej pomoci, Prievidza 1, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-rychlej-zdravotnej-pomoci-prievidza-1-lse-life-star-emergency.html?page_id=132560, Rýchla zdravotná pomoc,Trenčiansky,Prievidza,1,5,48
"Všeobecná ambulancia pre deti a dorast, MUDr. Silvia Hrnková, Prievidza, (BAMBULANCIA s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-silvia-hrnkova-prievidza-bambulancia.html?page_id=132402, Pediatria,Trenčiansky,Prievidza,1,5,48
"Všeobecná ambulancia pre deti a dorast, MUDr. Alena Maslenová, Prievidza, (Detský úsmev, s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-alena-maslenova-prievidza-detsky-usmev.html?page_id=130030, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Prievidza,1,5,48
"Všeobecná ambulancia pre deti a dorast, MUDr. Jarmila Čverhová, Nováky, (Ambulancia - Detské zdravie, s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-jarmila-cverhova-novaky-ambulancia-detske-zdravie-s.-r.-o..html?page_id=126500, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Prievidza,1,5,48
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Teremová, Lehota pod Vtáčnikom, (Tvoje zdravie, s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zuzana-teremova-lehota-pod-vtacnikom-tvoje-zdravie-s.-r.-o..html?page_id=123278, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Prievidza,1,5,48
"Ambulancia pediatrickej pneumológie a ftizeológie, MUDr. Viera Čechová , Prievidza, (Pediatros, s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/ambulancia-pediatrickej-pneumologie-a-ftizeologie-mudr.-viera-cechova-prievidza-pediatros-s.-r.-o..html?page_id=92783, Pediatrická pneumológia a ftizeológia,Trenčiansky,Prievidza,1,5,48
"LSPP pre deti a dorast (neštandardná), Chrenovec-Brusno, (MUDr. Anna Matušková)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/lspp-pre-deti-a-dorast-nestandardna-chrenovec-brusno-mudr.-anna-matuskova.html?page_id=73546," Pevná ambulantná pohotovostná služba pre deti a dorast, Doplnková ambulantná pohotovostná služba pre deti a dorast",Trenčiansky,Prievidza,1,5,48
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Teremová, Kanianka, (Tvoje zdravie, s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/prievidza/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zuzana-teremova-kanianka-tvoje-zdravie-s.-r.-o..html?page_id=73510, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Prievidza,1,5,48
