title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id,doctor_id,info,open_hours,lat,lng
"Všeobecná ambulancia pre deti a dorast, MUDr. Monika Ehsanová, Nové Mesto nad Váhom, (KVIETOK, s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-monika-ehsanova-nove-mesto-nad-vahom-kvietok.html?page_id=120976, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-50547453-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-50547453-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Monika Ehsanová (lekár)\nMonika Barboríková (sestra)', 'Miesto prevádzkovania': 'Dibrovova\n2569/29\n91501\nNové Mesto nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'KVIETOK, s.r.o.\nDibrovova\n2569/29\n91501\nNové Mesto nad Váhom\nIČO: 50547453', 'Telefón': '+421 327712598'}","Telefón platnosť od: 01.01.2017
Pondelok: 7:30-12:45
Utorok: 7:30-18:00
Streda: 7:30-15:30
Štvrtok: neordinuje
Piatok: 7:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7533995,17.8337525
"Všeobecná ambulancia pre deti a dorast, MUDr. Milan Jamárik, Nové Mesto nad Váhom, (VES - MED, s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-milan-jamarik-nove-mesto-nad-vahom-ves-med-s.-r.-o..html?page_id=73518, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-44516452-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-44516452-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Milan Jamárik (lekár)\nĽubica Šuranová (sestra)', 'Miesto prevádzkovania': 'Ulica kpt. Nálepku\n854/11\n91501\nNové Mesto nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'VES - MED, s. r. o.\nJilemnického\n697/35\n91501\nNové Mesto nad Váhom\nIČO: 44516452', 'Telefón': '0950300027', 'Email': 'vlddnm@protonmail.com'}","Email platnosť od: 01.05.2020
Pondelok: 7:00-12:30  ||13:30-15:00
Utorok: 7:00-12:30  ||13:30-16:00
Streda: 7:00-12:30  ||13:30-15:00
Štvrtok: 7:00-12:30  ||13:30-15:00
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: V popoludňajších hodinách sú prednostne vybavovaní objednaní pacienti na preventívne prehliadky a dispenzár.",48.7511082,17.8297527
"Všeobecná ambulancia pre deti a dorast, MUDr. Lívia Hendrichová, Hôrka nad Váhom, (MUDr. Lívia Hendrichová)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-livia-hendrichova-horka-nad-vahom-mudr.-livia-hendrichova.html?page_id=73294, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-36124800-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-36124800-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Lívia Hendrichová (lekár)', 'Miesto prevádzkovania': 'Hôrka nad Váhom\n168\n91632\nHôrka nad Váhom', 'Poisťovne': 'VšZP, Dôvera', 'Poskytovateľ': 'MUDr. Lívia Hendrichová\nIČO: 36124800', 'Telefón': '+421 911042793'}","Telefón platnosť od: 01.09.2011
Pondelok: 7:00-12:00
Utorok: neordinuje
Streda: 7:00-12:00
Štvrtok: neordinuje
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7173852,17.8901912
"Všeobecná ambulancia pre deti a dorast, MUDr. Jana Drobná, Horná Streda, (MUDr. Jana Drobná)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-jana-drobna-horna-streda-mudr.-jana-drobna.html?page_id=73259, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-37912755-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-37912755-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Jana Drobná (lekár)', 'Miesto prevádzkovania': 'Partizánska\n391\n91624\nHorná Streda', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Jana Drobná\nIČO: 37912755', 'Telefón': '+421 327773144'}","Telefón platnosť od: 15.10.2011
Pondelok: neordinuje
Utorok: 7:00-15:00
Streda: neordinuje
Štvrtok: 7:00-15:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",48.6560967,17.8488990
"Ambulancia detskej psychiatrie, MUDr. Silvia Lúčna, Nové Mesto nad Váhom, (NsP Nové Mesto nad Váhom n. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/ambulancia-detskej-psychiatrie-mudr.-silvia-lucna-nove-mesto-nad-vahom-nsp-nove-mesto-nad-vahom-n.-o..html?page_id=66221, Detská psychiatria,Trenčiansky,Nové Mesto nad Váhom,1,5,38,51-36119369-A0016,"{'Druh zariadenia': 'ambulancia detskej psychiatrie', 'Identifikátor': '51-36119369-A0016', 'Odborné zameranie': 'detská psychiatria', 'Lekári sestry': 'MUDr. Silvia Lúčna (lekár)\nMirka Opatovská (sestra)', 'Miesto prevádzkovania': 'Kpt. Nálepku\n2411/15\n91501\nNové Mesto nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'NsP Nové Mesto nad Váhom n. o.\nUlica M. R. Štefánika\n812/2\n91531\nNové Mesto nad Váhom\nIČO: 36119369', 'Telefón': '+421 327740368'}","Telefón platnosť od: 01.07.2015
Pondelok: neordinuje
Utorok: 11:00-15:00
Streda: neordinuje
Štvrtok: 11:00-15:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",48.7518400,17.8314782
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Janovicová, Nové Mesto nad Váhom, (JAZ - PED s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zuzana-janovicova-nove-mesto-nad-vahom-jaz-ped.html?page_id=64868, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-47537515-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-47537515-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Zuzana Janovicová (lekár)\nLenka Drhová (sestra)\nStanislava Kadlecová (sestra)', 'Miesto prevádzkovania': 'Bernolákova\n2695/12B\n91501\nNové Mesto nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'JAZ - PED s.r.o.\nBernolákova\n2695/12B\n91501\nNové Mesto nad Váhom\nIČO: 47537515', 'Telefón': '+421 327716655'}","Telefón platnosť od: 01.06.2020
Pondelok: 7:00-15:00
Utorok: 7:00-17:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7552479,17.8289483
"Všeobecná ambulancia pre deti a dorast, MUDr. Jana Drobná, Beckov, (MUDr. Jana Drobná)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-jana-drobna-beckov-mudr.-jana-drobna.html?page_id=64199, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-37912755-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-37912755-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Jana Drobná (lekár)', 'Miesto prevádzkovania': 'ulica 1. mája\n232\n91638\nBeckov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Jana Drobná\nIČO: 37912755', 'Telefón': '+421 327777122'}","Telefón platnosť od: 15.10.2011
Pondelok: 7:00-15:00
Utorok: neordinuje
Streda: 7:00-15:00
Štvrtok: neordinuje
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7602702,17.8279018
"Všeobecná ambulancia pre deti a dorast, MUDr. Lívia Hendrichová, Podolie, (MUDr. Lívia Hendrichová)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-livia-hendrichova-podolie-mudr.-livia-hendrichova.html?page_id=64198, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-36124800-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-36124800-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Lívia Hendrichová (lekár)', 'Miesto prevádzkovania': 'Podolie\n834\n91622\nPodolie', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Lívia Hendrichová\nIČO: 36124800', 'Telefón': '+421 327795320'}","Telefón platnosť od: 01.09.2011
Pondelok: 13:00-15:00
Utorok: 7:00-15:00
Streda: neordinuje
Štvrtok: 7:00-15:00
Piatok: 13:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.6748606,17.7724761
"Všeobecná ambulancia pre deti a dorast, MUDr. Ján Bľanda, Nové Mesto nad Váhom, (MUDr. Ján Bľanda)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-jan-blanda-nove-mesto-nad-vahom-mudr.-jan-blanda.html?page_id=63844, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-36117234-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-36117234-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Ján Bľanda (lekár)', 'Miesto prevádzkovania': 'Ulica kpt. Nálepku\n854/11\n91501\nNové Mesto nad Váhom', 'Poisťovne': '', 'Poskytovateľ': 'MUDr. Ján Bľanda\nIČO: 36117234', 'Telefón': '+421 327740443'}",,48.7511082,17.8297527
"Všeobecná ambulancia pre deti a dorast, MUDr. Helena Kozempelová, Stará Turá, (MUDr. Helena Kozempelová)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-helena-kozempelova-stara-tura-mudr.-helena-kozempelova.html?page_id=63816, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-31200427-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-31200427-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Helena Kozempelová (lekár)\nAnna Lišková (sestra)', 'Miesto prevádzkovania': 'Mýtna\n146/7\n91601\nStará Turá', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Helena Kozempelová\nIČO: 31200427', 'Telefón': '+421 327762262'}","Telefón platnosť od: 01.07.2014
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7752275,17.6941034
"Všeobecná ambulancia pre deti a dorast, MUDr. Oľga Krč - Turbová, Čachtice, (MUDr. Oľga Krč - Turbová)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-olga-krc-turbova-cachtice-mudr.-olga-krc-turbova.html?page_id=63814, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-36123196-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-36123196-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Oľga Krč - Turbová (lekár)\nMgr. Veronika Ambrušová (sestra)\nEdita Močková (sestra)', 'Miesto prevádzkovania': 'Malinovského\n425\n91621\nČachtice', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Oľga Krč - Turbová\nIČO: 36123196', 'Telefón': '+421 327787440'}","Telefón platnosť od: 01.07.2015
Pondelok: 7:00-15:30
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7117211,17.7862391
"Všeobecná ambulancia pre deti a dorast, MUDr. Viera Munková, Nové Mesto nad Váhom, (MUDr. Viera Munková s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-viera-munkova-nove-mesto-nad-vahom-mudr.-viera-munkova-s.-r.-o..html?page_id=63789, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-36852678-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-36852678-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Viera Munková (lekár)\nDana Hulínková (sestra)', 'Miesto prevádzkovania': 'J. Kollára\n2572/27\n91501\nNové Mesto nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Viera Munková s. r. o.\nKríž nad Váhom\n130\n91626\nPovažany\nIČO: 36852678', 'Telefón': '+421 32 74 84 111\n+421 32 74 84 113'}","Telefón platnosť od: 01.04.2022
Pondelok: 7:00-12:00  ||12:30-15:00
Utorok: 7:00-12:00  ||12:30-14:30
Streda: 7:00-12:00  ||12:30-15:00
Štvrtok: 7:00-12:00  ||12:30-14:00
Piatok: 7:00-12:00  ||12:30-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7606053,17.8265887
"Všeobecná ambulancia pre deti a dorast, MUDr. Juraj Klička, Stará Turá, (PEDALERG, s. r. o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-juraj-klicka-stara-tura-pedalerg-s.-r.-o..html?page_id=63780, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-44419040-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-44419040-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Juraj Klička (lekár)\nSoňa Petriláková (sestra)', 'Miesto prevádzkovania': 'Mýtna\n146/7\n91601\nStará Turá', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'PEDALERG, s. r. o.\nMýtna\n146/7\n91601\nStará Turá\nIČO: 44419040', 'Telefón': '+421 327763745'}","Telefón platnosť od: 24.08.2020
Pondelok: 7:00-11:00
Utorok: 7:00-10:00
Streda: 7:00-10:00
Štvrtok: 9:00-16:00
Piatok: 7:00-11:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7752275,17.6941034
"Všeobecná ambulancia pre deti a dorast, MUDr. Dušan Ulahel, Nové Mesto nad Váhom, (ULAMED s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-dusan-ulahel-nove-mesto-nad-vahom-ulamed.html?page_id=63744, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,63-36350630-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '63-36350630-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Dušan Ulahel (lekár)\nMgr. Zuzana Zámečníková (sestra)', 'Miesto prevádzkovania': 'Bratislavská\n615/3\n91501\nNové Mesto nad Váhom', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'ULAMED s.r.o.\nBratislavská\n615/3\n91501\nNové Mesto nad Váhom\nIČO: 36350630', 'Telefón': '+421 327714833'}","Telefón platnosť od: 01.04.2019
Pondelok: 7:00-16:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7548676,17.8262640
"Všeobecná ambulancia pre deti a dorast, MUDr. Oľga Bošanská, Pobedim, (MUDr. Oľga Bošanská)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-mesto-nad-vahom/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-olga-bosanska-pobedim-mudr.-olga-bosanska.html?page_id=62370, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Nové Mesto nad Váhom,1,5,38,51-34028153-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '51-34028153-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Oľga Bošanská (lekár)\nEva Grgačová (sestra)', 'Miesto prevádzkovania': 'Zdravotné stredisko\nPobedim\n255\n91623\nPobedim', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Oľga Bošanská\nIČO: 34028153', 'Telefón': '+421 337742683'}","Telefón platnosť od: 01.03.2014
Pondelok: 14:00-16:00
Utorok: neordinuje
Streda: neordinuje
Štvrtok: 14:00-16:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",48.6489869,17.8027474
"Všeobecná ambulancia pre deti a dorast, Snina, (MEDIRAG, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/vseobecna-ambulancia-pre-deti-a-dorast-snina-medirag-1.html?page_id=141294, Pediatria,Prešovský,Snina,1,4,58,51-36513113-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '51-36513113-A0001', 'Odborné zameranie': 'pediatria', 'Miesto prevádzkovania': 'Študentská\n1438/1\n06901\nSnina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MEDIRAG, s.r.o.\nŠtudentská\n1438/1\n06901\nSnina\nIČO: 36513113', 'Email': 'medirag@gmail.com'}","Email platnosť od: 02.09.2021
Pondelok: 7:00-14:00
Utorok: 7:00-13:00
Streda: 10:00-18:00
Štvrtok: 7:00-13:00
Piatok: 10:00-18:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9884965,22.1485111
"Všeobecná ambulancia pre deti a dorast, Belá nad Cirochou, (EMaPED s. r. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/vseobecna-ambulancia-pre-deti-a-dorast-bela-nad-cirochou-emaped-s.-r.-o..html?page_id=135666, Všeobecná starostlivosť o deti a dorast,Prešovský,Snina,1,4,58,67-52802302-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-52802302-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Cintorínska\n66/40\n06781\nBelá nad Cirochou', 'Poisťovne': '', 'Poskytovateľ': 'EMaPED s. r. o.\nŠtudentská\n1438/1\n06901\nSnina\nIČO: 52802302', 'Email': 'jankakotosova@gmail.com'}","Email platnosť od: 14.10.2020
Pondelok: neordinuje
Utorok: 7:00-12:00
Streda: neordinuje
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",48.9754242,22.1119285
"Ambulancia rýchlej zdravotnej pomoci, Ulič, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/ambulancia-rychlej-zdravotnej-pomoci-ulic-lse-life-star-emergency.html?page_id=135181, Rýchla zdravotná pomoc,Prešovský,Snina,1,4,58,72-35877618-A0313,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-35877618-A0313', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '0\nUlič', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'LSE - Life Star Emergency, s.r.o.\nLimbová\n449/1\n90091\nLimbach\nIČO: 35877618\nwww.lse.sk'}",,48.9631913,22.4236834
"Ambulancia rýchlej zdravotnej pomoci, Ubľa, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/ambulancia-rychlej-zdravotnej-pomoci-ubla-lse-life-star-emergency.html?page_id=134934, Rýchla zdravotná pomoc,Prešovský,Snina,1,4,58,72-35877618-A0296,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-35877618-A0296', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '0\nUbľa', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'LSE - Life Star Emergency, s.r.o.\nLimbová\n449/1\n90091\nLimbach\nIČO: 35877618\nwww.lse.sk'}",,48.8992194,22.3917907
"Ambulancia rýchlej zdravotnej pomoci, Snina 2, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/ambulancia-rychlej-zdravotnej-pomoci-snina-2-lse-life-star-emergency.html?page_id=134935, Rýchla zdravotná pomoc,Prešovský,Snina,1,4,58,72-35877618-A0288,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-35877618-A0288', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '2\nSnina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'LSE - Life Star Emergency, s.r.o.\nLimbová\n449/1\n90091\nLimbach\nIČO: 35877618\nwww.lse.sk'}",,48.9876570,22.1583021
"Všeobecná ambulancia pre deti a dorast, Snina, (EMaPED s. r. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/vseobecna-ambulancia-pre-deti-a-dorast-snina-emaped-s.-r.-o..html?page_id=134862, Všeobecná starostlivosť o deti a dorast,Prešovský,Snina,1,4,58,67-52802302-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-52802302-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Študentská\n1438/1\n06901\nSnina', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'EMaPED s. r. o.\nŠtudentská\n1438/1\n06901\nSnina\nIČO: 52802302', 'Email': 'jankakotosova@gmail.com'}","Email platnosť od: 14.10.2020
Pondelok: 7:00-12:00  ||12:30-15:00
Utorok: 12:30-15:00
Streda: 7:00-12:00
Štvrtok: 7:00-12:00  ||12:30-15:00
Piatok: 7:00-12:00  ||12:30-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9884965,22.1485111
