doctor_id,info,open_hours,lat,lng,adresa,title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
65-52775020-A0004,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-52775020-A0004', 'Odborné zameranie': 'pediatria', 'Miesto prevádzkovania': 'Bottova\n11630/21\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MojaPoliklinika s. r. o.\nBottova\n11630/21\n03601\nMartin\nIČO: 52775020\nwww.mojapoliklinika.sk'}","Poskytovateľ platnosť od: 01.07.2022
Pondelok: 7:00-15:30
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0561508,18.9134533,"Bottova
11630/21
03601
Martin","Všeobecná ambulancia pre deti a dorast, Martin, (MojaPoliklinika s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/vseobecna-ambulancia-pre-deti-a-dorast-martin-mojapoliklinika-s.-r.-o..html?page_id=143290, Pediatria,Žilinský,Martin,1,7,33
65-53406915-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-53406915-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'Martina Dzianová (lekár)\nAndrea Olosová (sestra)', 'Miesto prevádzkovania': 'A. Medňanského\n11701/16C\n03861\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská ambulancia - MUDr. Martina Dzianová, s. r. o.\n105\n03802\nDiaková\nIČO: 53406915', 'Telefón': '+421 434283344'}","Telefón platnosť od: 01.01.2022
Pondelok: 7:30-12:00  ||12:30-15:00
Utorok: 7:30-12:00  ||12:30-15:00
Streda: 7:30-12:00  ||12:30-15:00
Štvrtok: 7:30-12:00  ||12:30-15:00
Piatok: 7:30-12:00  ||12:30-15:00
Sobota: neordinuje
Nedeľa: neordinuje",49.1059349,18.9292623,"A. Medňanského
11701/16C
03861
Martin","Všeobecná ambulancia pre deti a dorast, Martina Dzianová, Martin, (Detská ambulancia - MUDr. Martina Dzianová, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/vseobecna-ambulancia-pre-deti-a-dorast-martina-dzianova-martin-detska-ambulancia-mudr.-martina-dzianova-s.-r.-o..html?page_id=139234, Všeobecná starostlivosť o deti a dorast,Žilinský,Martin,1,7,33
51-00365327-A0171,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '51-00365327-A0171', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Tomáš Turčan, PhD. (lekár)', 'Miesto prevádzkovania': 'P. O. Hviezdoslava\n33/62\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk'}","Poskytovateľ platnosť od: 01.09.2020
Poskytovateľ Všeobecná pediatrická ambulancia
Pondelok: neordinuje
Utorok: 7:00-12:00  ||12:30-15:30
Streda: neordinuje
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0684457,18.9271001,"P. O. Hviezdoslava
33/62
03601
Martin","Všeobecná pediatrická ambulancia, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/vseobecna-pediatricka-ambulancia-martin-univerzitna-nemocnica-martin.html?page_id=135302, Pediatria,Žilinský,Martin,1,7,33
51-36618284-A0007,"{'Druh zariadenia': 'ambulancia pediatrickej gynekológie', 'Identifikátor': '51-36618284-A0007', 'Odborné zameranie': 'pediatrická gynekológia', 'Miesto prevádzkovania': 'Republikánska\n6\n03861\nVrútky', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Šestina s.r.o.\nRepublikánska\n4138/6\n03861\nVrútky\nIČO: 36618284'}","Poskytovateľ platnosť od: 05.08.2020
Pondelok: neordinuje
Utorok: neordinuje
Streda: neordinuje
Štvrtok: 11:00-12:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.1123517,18.9252663,"Republikánska
6
03861
Vrútky","Ambulancia pediatrickej gynekológie, Vrútky, (Šestina s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-pediatrickej-gynekologie-vrutky-sestina.html?page_id=135277, Pediatrická gynekológia,Žilinský,Martin,1,7,33
72-00606731-A0321,"{'Druh zariadenia': 'ambulancia rýchlej lekárskej pomoci', 'Identifikátor': '72-00606731-A0321', 'Odborné zameranie': 'rýchla lekárska pomoc', 'Miesto prevádzkovania': '0\nVrútky', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná služba Košice\nRastislavova\n785/43\n04191\nKošice - mestská časť Juh\nIČO: 00606731'}",,49.1114021,18.9244471,"0
Vrútky","Ambulancia rýchlej lekárskej pomoci, Vrútky, (Záchranná služba Košice)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-rychlej-lekarskej-pomoci-vrutky-zachranna-sluzba-kosice.html?page_id=135228, Rýchla lekárska pomoc,Žilinský,Martin,1,7,33
72-00606731-A0224,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-00606731-A0224', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '2\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná služba Košice\nRastislavova\n785/43\n04191\nKošice - mestská časť Juh\nIČO: 00606731'}",,49.0620992,18.9234494,"2
Martin","Ambulancia rýchlej zdravotnej pomoci, Martin 2, (Záchranná služba Košice)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-rychlej-zdravotnej-pomoci-martin-2-zachranna-sluzba-kosice.html?page_id=134808, Rýchla zdravotná pomoc,Žilinský,Martin,1,7,33
72-00606731-A0107,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci „S“', 'Identifikátor': '72-00606731-A0107', 'Odborné zameranie': 'rýchla zdravotná pomoc „S“', 'Miesto prevádzkovania': '3\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná služba Košice\nRastislavova\n785/43\n04191\nKošice - mestská časť Juh\nIČO: 00606731'}",,49.0616613,18.9190235,"3
Martin","Ambulancia rýchlej zdravotnej pomoci „S“, Martin 3, (Záchranná služba Košice)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-rychlej-zdravotnej-pomoci-s-martin-3-zachranna-sluzba-kosice.html?page_id=132788, Rýchla zdravotná pomoc „S“,Žilinský,Martin,1,7,33
65-36405418-A0041,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36405418-A0041', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Lekári sestry': 'MUDr. Lýdia Lichnerová (lekár)', 'Miesto prevádzkovania': 'Mudroňova\n27\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Martinská poliklinika, s.r.o.\nČeskoslovenskej armády\n3\n03601\nMartin\nIČO: 36405418\nwww.martinskapoliklinika.sk', 'Telefón': '+421 434220725 (MUDr. Lýdia Lichnerová)\n+421 434238950 (MUDr. Šarlota Rusňáková)'}","Telefón platnosť od: 01.01.2020
Pondelok: 7:00-11:00  ||11:30-15:30
Utorok: 7:00-11:00  ||11:30-15:30
Streda: 7:00-11:00  ||11:30-15:30
Štvrtok: 7:00-11:00  ||11:30-15:30
Piatok: 7:00-11:00  ||11:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0656938,18.9196852,"Mudroňova
27
03601
Martin","Všeobecná ambulancia pre deti a dorast, MUDr. Lýdia Lichnerová, Martin, (Martinská poliklinika, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-lydia-lichnerova-martin-martinska-poliklinika.html?page_id=132657," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Martin,1,7,33
51-00365327-A0116,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-00365327-A0116', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Peter Ďurdík, PhD. (lekár)', 'Miesto prevádzkovania': 'č.3 Ambulancia ÚPS\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': '', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk'}","Poskytovateľ platnosť od: 08.08.2016
Pondelok: 15:30-7:00
Utorok: 15:30-7:00
Streda: 15:30-7:00
Štvrtok: 15:30-7:00
Piatok: 15:30-7:00
Sobota: 7:00-7:00
Nedeľa: 7:00-7:00",49.0603968,18.9195142,"č.3 Ambulancia ÚPS
Kollárova
4248/2
03601
Martin","Pediatrická ambulancia, MUDr. Peter Ďurdík, PhD., Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/pediatricka-ambulancia-mudr.-peter-durdik-phd.-martin-univerzitna-nemocnica-martin.html?page_id=130538, Pediatria,Žilinský,Martin,1,7,33
51-00365327-A0115,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-00365327-A0115', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Ján Mikler, PhD. (lekár)\nMUDr. Ľubica Jakušová, PhD. (lekár)\nMUDr. Janka Vyšehradská (lekár)', 'Miesto prevádzkovania': 'č.14\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk'}","Poskytovateľ platnosť od: 08.08.2016
Pondelok: 8:00-12:00  ||12:30-13:30
Utorok: 9:00-12:00
Streda: 8:00-12:00
Štvrtok: 8:00-12:00
Piatok: 8:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"č.14
Kollárova
4248/2
03601
Martin","Ambulancia intravenóznej liečby, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-intravenoznej-liecby-martin-univerzitna-nemocnica-martin.html?page_id=130539, Pediatria,Žilinský,Martin,1,7,33
51-00365327-A0114,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-00365327-A0114', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Ján Mikler, PhD. (lekár)\nMUDr. Andrea Fričová (lekár)\nMUDr. Otília Petrovičová, PhD. (lekár)\nMUDr. Anna Ďurdíková, PhD. (lekár)', 'Miesto prevádzkovania': 'č.1\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk'}","Poskytovateľ platnosť od: 08.08.2016
Pondelok: 7:00-12:00  ||12:30-15:30
Utorok: 7:00-12:00  ||12:30-15:30
Streda: 7:00-12:00  ||12:30-15:30
Štvrtok: 7:00-12:00  ||12:30-15:30
Piatok: 7:00-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"č.1
Kollárova
4248/2
03601
Martin","Pediatrická ambulancia, MUDr. Ján Mikler, PhD., Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/pediatricka-ambulancia-mudr.-jan-mikler-phd.-martin-univerzitna-nemocnica-martin.html?page_id=130540, Pediatria,Žilinský,Martin,1,7,33
51-00365327-A0117,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-00365327-A0117', 'Odborné zameranie': 'pediatria\nneonatológia', 'Lekári sestry': 'MUDr.  Ingrid Krausová (lekár)\nĽubica Štefanovičová (sestra)', 'Miesto prevádzkovania': 'Kollárova č.4\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203374'}","Telefón platnosť od: 08.08.2016
Pondelok: 8:00-14:00
Utorok: 8:00-14:00
Streda: 8:00-14:00
Štvrtok: 8:00-14:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"Kollárova č.4
Kollárova
4248/2
03601
Martin","Pediatrická ambulancia pre rizikových novorodencov, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/pediatricka-ambulancia-pre-rizikovych-novorodencov-martin-univerzitna-nemocnica-martin.html?page_id=130541," Pediatria, Neonatológia",Žilinský,Martin,1,7,33
51-00365327-A0157,"{'Druh zariadenia': 'zariadenie na poskytovanie jednodňovej zdravotnej starostlivosti', 'Identifikátor': '51-00365327-A0157', 'Odborné zameranie': 'detská chirurgia', 'Lekári sestry': 'MUDr. Marián Molnár, PhD (lekár)', 'Miesto prevádzkovania': 'Kollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk'}",,49.0603968,18.9195142,"Kollárova
4248/2
03601
Martin","Jednodňová zdravotná starostlivosť, detská chirurgia, MUDr. Marián Molnár, PhD, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/jednodnova-zdravotna-starostlivost-detska-chirurgia-mudr.-marian-molnar-phd-martin-univerzitna-nemocnica-martin.html?page_id=130553, Detská chirurgia,Žilinský,Martin,1,7,33
51-00365327-A0101,"{'Druh zariadenia': 'ambulancia pediatrickej chirurgie', 'Identifikátor': '51-00365327-A0101', 'Odborné zameranie': 'detská chirurgia', 'Lekári sestry': 'Doc. MUDr. Dalibor Murgaš, PhD. MHA (lekár)\nMUDr. Nadežda Višňovcová (lekár)\nMUDr. Marián Molnár, PhD. MBA. (lekár)\nMUDr. Juraj Bakoš (lekár)\nIng. Zuzana Stehlíková (sestra)', 'Miesto prevádzkovania': 'pavilón 5/znížené prízemie\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203699'}","Telefón platnosť od: 08.08.2016
Pondelok: 7:30-12:00  ||12:30-15:00
Utorok: 8:30-12:00  ||12:30-15:00
Streda: 7:30-12:00  ||12:30-15:00
Štvrtok: 8:30-12:00  ||12:30-15:00
Piatok: 8:30-12:00  ||12:30-15:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"pavilón 5/znížené prízemie
Kollárova
4248/2
03601
Martin","Ambulancia detskej chirurgie, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-detskej-chirurgie-martin-univerzitna-nemocnica-martin.html?page_id=130462, Detská chirurgia,Žilinský,Martin,1,7,33
51-00365327-A0099,"{'Druh zariadenia': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy', 'Identifikátor': '51-00365327-A0099', 'Odborné zameranie': 'pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy', 'Lekári sestry': 'MUDr. Alena Szokeová, PhD. (lekár)\nMUDr Jana Javorková (lekár)\nMUDr. Vojtková (lekár)', 'Miesto prevádzkovania': 'č.1\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': '', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203367'}","Telefón platnosť od: 01.05.2018
Telefón Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy
Pondelok: 7:00-12:00  ||12:30-15:30
Utorok: 7:00-13:00  ||13:30-15:30
Streda: 7:00-13:00  ||13:30-15:30
Štvrtok: 7:00-13:00  ||13:30-15:30
Piatok: 7:00-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"č.1
Kollárova
4248/2
03601
Martin","Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-martin-univerzitna-nemocnica-martin.html?page_id=130463," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Žilinský,Martin,1,7,33
51-00365327-A0100,"{'Druh zariadenia': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy', 'Identifikátor': '51-00365327-A0100', 'Odborné zameranie': 'pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy', 'Lekári sestry': 'MUDr. Jarmila Vojtková, PhD. (lekár)\nMUDr. Alena Szokeová, PhD. (lekár)', 'Miesto prevádzkovania': 'č.2\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203367'}","Telefón platnosť od: 16.04.2021
Telefón Ambulancia pediatrickej endokrinológie
Pondelok: 7:00-12:00  ||12:30-15:30
Utorok: 7:00-13:00  ||13:30-15:30
Streda: 7:00-13:00  ||13:30-15:30
Štvrtok: 7:00-13:00  ||13:30-15:30
Piatok: 7:00-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"č.2
Kollárova
4248/2
03601
Martin","Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, MUDr. Jarmila Vojtková, PhD., Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-mudr.-jarmila-vojtkova-phd.-martin-univerzitna-nemocnica-martin.html?page_id=130464," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Žilinský,Martin,1,7,33
51-00365327-A0102,"{'Druh zariadenia': 'ambulancia pediatrickej gastroenterológie, hepatológie a výživy', 'Identifikátor': '51-00365327-A0102', 'Odborné zameranie': 'pediatrická gastroenterológia, hepatológia a výživa\ndiagnostická a intervenčná ezofagogastroduodenoskopia\ndiagnostická a intervenčná kolonoskopia', 'Lekári sestry': 'MUDr. Zuzana Michnová, PhD., MBA\nMUDr. Zuzana Havlíčeková, PhD. (lekár)\nMUDr. Renáta Szepeová, PhD. (lekár)', 'Miesto prevádzkovania': 'Kollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203839'}","Telefón platnosť od: 01.07.2016
Pondelok: 7:00-12:00  ||12:30-15:30
Utorok: 7:00-12:00  ||12:30-15:30
Streda: 7:00-12:00  ||12:30-15:30
Štvrtok: 7:00-12:00  ||12:30-15:30
Piatok: 7:00-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"Kollárova
4248/2
03601
Martin","Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-martin-univerzitna-nemocnica-martin.html?page_id=130465," Pediatrická gastroenterológia, hepatológia a výživa, Diagnostická a intervenčná ezofagogastroduodenoskopia, Diagnostická a intervenčná kolonoskopia",Žilinský,Martin,1,7,33
51-00365327-A0005,"{'Druh zariadenia': 'ambulancia pediatrickej gynekológie', 'Identifikátor': '51-00365327-A0005', 'Odborné zameranie': 'pediatrická gynekológia', 'Lekári sestry': 'MUDr. Kristína Biskupská Boďová, PhD. (lekár)', 'Miesto prevádzkovania': '6/1 odd, č.d. 3\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '043/4203207'}","Telefón platnosť od: 04.06.2015
Pondelok: neordinuje
Utorok: 7:00-13:00
Streda: 7:00-13:00
Štvrtok: 7:00-15:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"6/1 odd, č.d. 3
Kollárova
4248/2
03601
Martin","Ambulancia detskej gynekológie, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-detskej-gynekologie-martin-univerzitna-nemocnica-martin.html?page_id=130466, Pediatrická gynekológia,Žilinský,Martin,1,7,33
51-00365327-A0103,"{'Druh zariadenia': 'ambulancia pediatrickej hematológie a onkológie', 'Identifikátor': '51-00365327-A0103', 'Odborné zameranie': 'pediatrická hematológia a onkológia', 'Lekári sestry': 'MUDr. Michaela Murgašová (lekár)', 'Miesto prevádzkovania': '8. pavilón , prízemie\nKollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203806'}","Telefón platnosť od: 01.05.2018
Telefón Ambulancia pediatrickej hematológie a onkológie
Pondelok: 7:00-13:00
Utorok: 9:00-13:00
Streda: 7:00-13:00
Štvrtok: 7:00-8:00  ||10:00-13:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"8. pavilón , prízemie
Kollárova
4248/2
03601
Martin","Ambulancia pediatrickej hematológie a onkológie, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-pediatrickej-hematologie-a-onkologie-martin-univerzitna-nemocnica-martin.html?page_id=130467, Pediatrická hematológia a onkológia,Žilinský,Martin,1,7,33
51-00365327-A0104,"{'Druh zariadenia': 'ambulancia pediatrickej kardiológie', 'Identifikátor': '51-00365327-A0104', 'Odborné zameranie': 'pediatrická kardiológia', 'Lekári sestry': 'MUDr. Anna Šparcová (lekár)\nProf. MUDr. Alexander Jurko,  DrSc. (lekár)', 'Miesto prevádzkovania': 'Kollárova\n4248/2\n03601\nMartin', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Univerzitná nemocnica Martin\nKollárova\n4248/2\n03659\nMartin\nIČO: 00365327\nwww.unm.sk', 'Telefón': '+421 434203849'}","Telefón platnosť od: 01.05.2018
Telefón Ambulancia pediatrickej kardiológie
Pondelok: 8:00-12:00
Utorok: 10:00-12:00
Streda: 7:30-12:30
Štvrtok: 7:30-12:30
Piatok: 7:00-11:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0603968,18.9195142,"Kollárova
4248/2
03601
Martin","Ambulancia pediatrickej kardiológie, Martin, (Univerzitná nemocnica Martin)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/martin/ambulancia-pediatrickej-kardiologie-martin-univerzitna-nemocnica-martin.html?page_id=130468, Pediatrická kardiológia,Žilinský,Martin,1,7,33
